,0
131,0.029624548
132,0.022504235
133,0.026641335
134,0.027731374
135,0.02090697
136,0.02342052
137,0.027675416
138,0.034194056
139,0.0413464
140,0.038962007
141,0.037269797
142,0.035363793
143,0.028472424
144,0.023070794
145,0.03444372
146,0.038427167
147,0.043127906
148,0.038212568
149,0.034599587
150,0.03240335
151,0.038527343
152,0.031326037
153,0.036600374
154,0.035791293
155,0.034167346
156,0.0341636
157,0.03943716
158,0.031004608
159,0.03727165
160,0.034397423
161,0.04015776
162,0.029542495
163,0.037736844
164,0.04002012
165,0.0391336
166,0.03746296
167,0.03443347
168,0.03295713
169,0.032156155
170,0.03546842
171,0.030193754
172,0.033647932
173,0.029695451
174,0.03603173
175,0.96593493
176,0.96972024
177,0.9827267
178,0.9940598
179,0.9915398
180,1.0040709
181,0.99885535
182,0.98839253
183,0.9807461
184,0.9753949
185,0.9871253
186,0.9968167
187,0.9993011
188,1.0030149
189,1.0181526
190,1.002322
191,1.0249106
192,1.0591056
193,1.0654552
194,1.0506139
195,1.0417719
196,1.0139693
197,1.0230314
198,1.0211288
199,1.0193919
200,1.0167207
201,1.0088005
202,1.007306
203,0.99611264
204,0.9977485
205,0.9921673
206,0.98220736
207,0.9787295
208,0.97579026
209,0.9675086
210,0.97617114
211,0.97837615
212,0.9877954
213,0.9848116
214,0.992325
215,0.987757
216,0.9790555
217,0.9910892
218,1.0186912
219,0.9984051
220,0.98039734
221,0.9607675
222,0.95630723
223,0.9487786
224,0.9434321
225,0.94154257
226,0.93331563
227,0.9272663
228,0.9392177
229,0.94294494
230,0.94373095
231,0.9495978
232,0.94487625
233,0.9504739
234,0.9496393
235,0.9579416
236,0.956487
237,0.95073783
238,0.94303435
239,0.9451816
240,0.9427729
241,0.93646413
242,0.93738186
243,0.9306303
244,0.9206128
245,0.9148041
246,0.911948
247,0.027391639
248,0.027225204
249,0.024608845
250,0.025381466
251,0.031983696
252,0.01980921
253,0.02179456
254,0.023223903
255,0.025222385
256,0.026012696
257,0.021156874
258,0.025016256
259,0.03536049
260,0.032346673
261,0.030992955
262,0.024304926
263,0.03407549
264,0.035443954
265,0.028302105
266,0.034161232
267,0.03154237
268,0.028947763
269,0.030942123
270,0.029857486
271,0.029896509
272,0.030977603
273,0.031935237
274,1.0059316
275,1.0004154
276,1.0053716
277,1.0121562
278,1.0166266
279,1.0230085
280,1.0330213
281,1.036958
282,1.0219941
283,1.012659
284,0.99540716
285,0.9679635
286,0.95835793
287,0.96014977
288,0.034534074
289,0.03046234
290,0.03286055
291,0.02676189
292,0.031216677
293,0.033241443
294,0.03295602
295,0.037708916
296,0.040794507
297,0.034652136
298,0.03850011
299,0.03321895
300,0.034970574
301,0.02984675
302,0.02331068
303,0.032898832
304,0.027969994
305,0.027448567
306,0.022295462
307,0.027332416
308,0.02392578
309,0.02738998
310,0.026614437
311,0.024490852
312,0.027328609
313,0.032531902
314,0.024272226
315,0.02645443
316,0.02967875
317,0.031564735
318,0.025658939
319,0.02730816
320,0.022998523
321,0.02643606
322,0.02325631
323,0.026987694
324,0.021593694
325,0.023104087
326,0.027672557
327,0.019814804
328,0.027863996
329,0.027217392
330,0.021407917
331,0.025062308
332,0.026930925
333,0.027143538
334,0.025169741
335,0.02776367
336,0.023022879
337,0.037051953
338,0.02398106
339,0.024017192
340,0.027319666
341,0.029889628
342,0.025080677
343,0.025883824
344,0.026265664
345,0.024691723
346,0.026116112
347,0.03167621
348,0.02664128
349,0.018767146
350,0.025623057
351,0.02301678
352,0.014920585
353,0.03158713
354,0.03565054
355,0.0335206
356,0.03218273
357,0.036973793
358,0.03145427
359,0.03086438
360,0.030422755
361,0.030411579
362,0.03222584
363,0.02900406
364,0.03080643
365,0.031602178
366,0.026832554
367,0.031018369
368,0.033904616
369,0.025869895
370,0.033726312
371,0.029677358
372,0.03260964
373,0.027240623
374,0.027671061
375,0.028762363
376,0.026399247
377,0.023773504
378,0.02371975
379,0.025512507
380,0.029606737
381,0.018891796
382,0.02406343
383,0.028537245
384,0.019603837
385,0.011155635
386,0.01646975
387,0.025712322
388,0.013686553
389,0.024770241
390,0.018501744
391,0.025052346
392,0.014475569
393,0.024231838
394,0.010280807
395,0.022731908
396,0.017594494
397,0.021932505
398,0.019370358
399,0.033856995
400,0.02879284
401,0.03097495
402,0.027522137
403,0.030133326
404,0.026371915
405,0.028333008
406,0.030336186
407,0.025360983
408,0.02676706
409,0.028864507
410,0.02801672
411,0.020880602
412,0.029969372
413,0.021167256
414,0.022755288
415,0.019273683
416,0.024575366
417,0.020005172
418,0.018032018
419,0.024569236
420,0.020266272
421,0.02376477
422,0.028452422
423,0.02506426
424,0.019584214
425,0.0236138
426,0.02981364
427,0.018769387
428,0.025110355
429,0.023083936
430,0.02921088
431,0.02353111
432,0.02235228
433,0.024485435
434,0.019749627
435,0.018103234
436,0.018669792
437,0.029133372
438,0.016423209
439,0.013515661
440,0.0021341562
441,0.027716275
442,0.011186677
443,0.018513124
444,0.021475798
445,0.016335888
446,0.02162357
447,0.015109006
448,0.01527172
449,0.018459572
450,0.015045367
451,0.021361578
452,0.017124752
453,0.019738156
454,0.024003085
455,0.020046808
456,0.02065118
457,0.032577902
458,0.015205093
459,0.014720406
460,0.02084022
461,0.019050563
462,0.014318427
463,0.016802214
464,0.019192707
465,0.016929377
466,0.015462533
467,0.020132381
468,0.024825558
469,0.021200925
470,0.022435663
471,0.022378782
472,0.020996196
473,0.019427028
474,0.017277136
475,0.02575187
476,0.025839102
477,0.022793613
478,0.018668255
479,0.021340426
480,0.025645195
481,0.025010541
482,0.022751648
483,0.025764037
484,0.020393653
485,0.023679428
486,0.023047484
487,0.020446613
488,0.025729453
489,0.022716742
490,0.025236575
491,0.023055933
492,0.023381218
493,0.022225514
494,0.022491258
495,0.024351789
496,0.02304061
497,0.021328192
498,0.022835039
499,0.019786352
500,0.022915605
501,0.026857411
502,0.020751536
503,0.02301861
504,0.023353705
505,0.023196448
506,0.024064578
507,0.02308036
508,0.022360496
509,0.022216668
510,0.021820277
511,0.019370835
512,0.025058147
513,0.021718077
514,0.020933747
515,0.02515414
516,0.018433303
517,0.018081214
518,0.02199436
519,0.021895103
520,0.031795204
521,0.030970164
522,0.036529105
523,1.0217823
524,1.0021547
525,0.9805357
526,0.970378
527,0.96149284
528,0.95825803
529,0.95906264
530,0.9609961
531,0.96794957
532,0.97296995
533,0.9636365
534,0.9509812
535,0.94001114
536,0.931106
537,0.9304906
538,0.9276888
539,0.9265419
540,0.93391204
541,0.94186544
542,0.94985116
543,0.9481528
544,0.9326755
545,0.93365526
546,0.9404996
547,0.02360246
548,0.022062205
549,0.021637011
550,0.02534769
551,0.026483044
552,0.020820677
553,0.025938328
554,0.019963838
555,0.025060587
556,0.021314386
557,0.01940155
558,0.019938577
559,0.01837811
560,0.015393348
561,0.018967774
562,0.018283742
563,0.024606869
564,0.018015344
565,0.017864589
566,0.021355342
567,0.01980763
568,0.027006298
569,0.020171389
570,0.020313904
571,0.024478797
572,0.01797399
573,0.019939054
574,0.019922018
575,0.021751944
576,0.024080122
577,0.020260325
578,0.020081606
579,0.018380161
580,0.023093997
581,0.020583617
582,0.023356035
583,0.022474993
584,0.023807332
585,0.015578661
586,0.019163808
587,0.021278959
588,0.023210987
589,0.017324291
590,0.027681135
591,0.01792394
592,0.020144742
593,0.020298278
594,0.027695285
595,0.014857572
596,0.021707341
597,0.013906974
598,0.014107086
599,0.018016215
600,0.020416535
601,0.022163695
602,0.025587779
603,0.022706898
604,0.020664688
605,0.023609055
606,0.021260504
607,0.01786054
608,0.024260353
609,0.021991193
610,0.021073127
611,0.025632188
612,0.02265429
613,0.022729076
614,0.025299277
615,0.02242053
616,0.022096943
617,0.024198957
618,0.023424875
619,0.018809145
620,0.019856121
621,0.019533597
622,0.018462893
623,0.02312947
624,0.018332547
625,0.02090031
626,0.01682286
627,0.01794162
628,0.01742043
629,0.009391204
630,0.0121742375
631,0.015239358
632,0.011151253
633,0.012479374
634,0.0045550317
635,0.012612575
636,0.01815421
637,0.020879868
638,0.01728754
639,0.02077362
640,0.021313664
641,0.019022409
642,0.0074355695
643,0.016684934
644,0.01882891
645,0.018620834
646,0.9523885
647,0.9376527
648,0.9387747
649,0.9302125
650,0.9313205
651,0.93926585
652,0.93479884
653,0.9260159
654,0.92855054
655,0.9260584
656,0.9284267
657,0.932933
658,0.94705987
659,0.94149053
660,0.94957393
661,0.02122778
662,0.021927562
663,0.024537742
664,0.024206165
665,0.02304602
666,0.02227787
667,0.019387837
668,0.0171833
669,0.9258199
670,0.9163513
671,0.9073726
672,0.9096139
673,0.9229412
674,0.91082853
675,0.90868497
676,0.90076447
677,0.90528125
678,0.8993871
679,0.021334361
680,0.019954003
681,0.019254278
682,0.020876264
683,0.021985525
684,0.019615164
685,0.019173456
686,0.01844861
687,0.017003924
688,0.019665198
689,0.016528035
690,0.021619283
691,0.014440373
692,0.01895736
693,0.01705416
694,0.015372897
695,0.016342252
696,0.016227365
697,0.016223785
698,0.01627919
699,0.0142852105
700,0.01753734
701,0.017748099
702,0.0109960865
703,0.020020248
704,0.016981304
705,0.011028458
706,0.020132506
707,0.014364559
708,0.018066943
709,0.011191331
710,0.016131196
711,0.010050174
712,0.015375283
713,0.010966086
714,0.01342234
715,0.018721335
716,0.011777697
717,0.016304493
718,0.011250064
719,0.01443699
720,0.01328948
721,0.02148268
722,0.018793076
723,0.01669171
724,0.017304799
725,0.013239836
726,0.017176963
727,0.018939447
728,0.020573333
729,0.019907735
730,0.015914384
731,0.020955864
732,0.020489912
733,0.016025547
734,0.018970132
735,0.02056009
736,0.024771336
737,0.022846282
738,0.023152292
739,0.9582828
740,0.95178527
741,0.93066764
742,0.92798686
743,0.9278772
744,0.9292316
745,0.92839783
746,0.9237104
747,0.92187095
748,0.9162324
749,0.91280216
750,0.90012467
751,0.019668905
752,0.017072827
753,0.02076818
754,0.9085694
755,0.9128601
756,0.91170555
757,0.9152329
758,0.9205554
759,0.91626483
760,0.9298539
761,0.93157107
762,0.9289403
763,0.024347438
764,0.020423423
765,0.019345153
766,0.02410163
767,0.0141169075
768,0.9221013
769,0.91517043
770,0.91969585
771,0.9278039
772,0.92268443
773,0.92587715
774,0.9120482
775,0.9015045
776,0.9159068
777,0.9157097
778,0.9185554
779,0.9158491
780,0.9192013
781,0.911879
782,0.91162235
783,0.90565395
784,0.91326964
785,0.91043025
786,0.90219617
787,0.015123609
788,0.018982481
789,0.015331086
790,0.014601506
791,0.025902938
792,0.017616965
793,0.014812509
794,0.02105103
795,0.018639434
796,0.016516611
797,0.022130188
798,0.017070804
799,0.018687392
800,0.017133974
801,0.017276045
802,0.01654755
803,0.022138674
804,0.01694601
805,0.0194422
806,0.022719052
807,0.017901007
808,0.017855255
809,0.02028886
810,0.016551806
811,0.017490825
812,0.014104076
813,0.017555866
814,0.016332587
815,0.020622356
816,0.01478797
817,0.015287291
818,0.017533973
819,0.014579613
820,0.018646412
821,0.01642704
822,0.019194048
823,0.016346935
824,0.015608884
825,0.015565433
826,0.015651716
827,0.01739151
828,0.014403798
829,0.014255527
830,0.017604755
831,0.01613549
832,0.018654937
833,0.014745787
834,0.0164418
835,0.019535411
836,0.021364946
837,0.017384373
838,0.02128259
839,0.0199711
840,0.024505164
841,0.013308246
842,0.015605578
843,0.015005212
844,0.018861486
845,0.013604943
846,0.019895379
847,0.014775798
848,0.020703495
849,0.021817142
850,0.019141702
851,0.01744795
852,0.026660288
853,0.99099433
854,0.984904
855,0.99580514
856,1.0166163
857,1.0114862
858,0.9974245
859,0.996413
860,0.97267807
861,0.94532907
862,0.928237
863,0.924643
864,0.9260099
865,0.92562187
866,0.9229559
867,0.9098652
868,0.9004645
869,0.9017141
870,0.8964991
871,0.89562225
872,0.894645
873,0.89411336
874,0.89695615
875,0.89345914
876,0.8882702
877,0.01469142
878,0.019355025
879,0.015809556
880,0.01860775
881,0.0143409185
882,0.01632195
883,0.0153327435
884,0.015221331
885,0.011616798
886,0.016731502
887,0.012043771
888,0.015773898
889,0.015915692
890,0.0166898
891,0.016514447
892,0.008286498
893,0.014570128
894,0.017222963
895,0.006438668
896,0.010610057
897,0.017580427
898,0.009507351
899,0.021403756
900,0.0075475834
901,0.011593403
902,0.01660316
903,0.013700001
904,0.013590569
905,0.0114930095
906,0.012218034
907,0.010915419
908,0.014683776
909,0.011823811
910,0.01187323
911,0.011740897
912,0.008932546
913,0.014701908
914,0.009930341
915,0.012349363
916,0.012556335
917,0.015240036
918,0.0125919245
919,0.0131798275
920,0.011797319
921,0.012587938
922,0.012662426
923,0.010760081
924,0.006510741
925,0.006885833
926,-0.005332524
927,0.016647289
928,0.001359171
929,0.01816527
930,0.021652676
931,0.021652829
932,0.020555452
933,0.95926243
934,0.9613301
935,0.95513237
936,0.9385136
937,0.9351899
938,0.93994224
939,0.9455372
940,0.93370247
941,0.93545884
942,0.9284574
943,0.92734516
944,0.92530435
945,0.93580514
946,0.9477105
947,0.938776
948,0.93774766
949,0.93133193
950,0.9266456
951,0.91971296
952,0.928083
953,0.927319
954,0.92176795
955,0.91446525
956,0.9132046
957,0.91049534
958,0.90989536
959,0.894202
960,0.8957785
961,0.88560385
962,0.8746452
963,0.8901635
964,0.88582987
965,0.8912269
966,0.8865849
967,0.0123417955
968,0.016114336
969,0.010478647
970,0.012711528
971,0.016852051
972,0.010665978
973,0.014627527
974,0.009307861
975,0.016359996
976,0.010498494
977,0.015123773
978,0.015858456
979,0.017007314
980,0.012276603
981,0.010527782
982,0.015005184
983,0.015855575
984,0.012534181
985,0.013110491
986,0.014632769
987,0.012124015
988,0.0106460545
989,0.0113927275
990,0.013005323
991,0.015665144
992,0.012785745
993,0.0126696145
994,0.018374797
995,0.01643318
996,0.0073358286
997,0.011088429
998,0.01298043
999,0.011225594
1000,0.01026519
1001,0.010402375
1002,0.011291326
1003,0.01394802
1004,0.01071252
1005,0.01239307
1006,0.012010463
1007,0.012640353
1008,0.012378936
1009,0.0120713785
1010,0.012902366
1011,0.010856798
1012,0.010088401
1013,0.012196929
1014,0.012391718
1015,0.0100864675
1016,0.012594347
1017,0.015097927
1018,0.014005259
1019,0.0056489743
1020,0.012548005
1021,0.008649024
1022,0.008824678
1023,0.0053491257
1024,0.0099568125
1025,0.005408182
1026,0.011705285
1027,0.012369795
1028,0.012923484
1029,0.009974714
1030,0.010833915
1031,0.01033504
1032,0.016527258
1033,0.01244462
1034,0.015004996
1035,0.014596432
1036,0.013626073
1037,0.014290897
1038,0.0075195804
1039,0.00915532
1040,0.012493477
1041,0.015914299
1042,0.01787192
1043,0.01219169
1044,0.013536546
1045,0.017282564
1046,0.015999153
1047,0.015946634
1048,0.0132101625
1049,0.014364051
1050,0.015113663
1051,0.018922623
1052,0.015339917
1053,0.014563261
1054,0.014814645
1055,0.011877601
1056,0.012150063
1057,0.013120997
1058,0.014807563
1059,0.013837863
1060,0.015274383
1061,0.008498283
1062,0.01603854
1063,0.01074706
1064,0.009780691
1065,0.011578312
1066,0.012831595
1067,0.013321629
1068,0.010352165
1069,0.009608802
1070,0.012857068
1071,0.011566692
1072,0.02106195
1073,0.006404124
1074,0.0038300015
1075,0.01438926
1076,0.013916809
1077,0.013037332
1078,0.01030174
1079,0.0108251525
1080,0.007819435
1081,0.012214547
1082,0.010692775
1083,0.008818416
1084,0.0083259875
1085,0.010207376
1086,0.011077726
1087,0.011347955
1088,0.012013771
1089,0.007222092
1090,0.0037088154
1091,0.011293791
1092,0.011163421
1093,0.012361572
1094,0.008696085
1095,0.0071758404
1096,0.019182343
1097,0.014048737
1098,0.009244662
1099,0.013502324
1100,0.012519632
1101,0.017464936
1102,0.01933913
1103,0.015971363
1104,0.018470552
1105,0.01935104
1106,0.018037464
1107,0.01971124
1108,0.016911015
1109,0.01857626
1110,0.019059937
1111,0.01902679
1112,0.01633386
1113,0.01906176
1114,0.018530939
1115,0.017072804
1116,0.01911886
1117,0.01884215
1118,0.018446095
1119,0.018458854
1120,0.025054451
1121,0.02148181
1122,0.026725471
1123,0.026019702
1124,0.025923068
1125,0.027229175
1126,0.021731343
1127,0.02577042
1128,0.02077706
1129,0.02330112
1130,0.91414285
1131,0.90223104
1132,0.9003825
1133,0.90535605
1134,0.90843856
1135,0.016350258
1136,0.020992376
1137,0.016624587
1138,0.02057565
1139,0.023859017
1140,0.031787362
1141,-0.0004978536
1142,0.022145946
1143,0.011154898
1144,0.02311982
1145,0.017705798
1146,0.019795846
1147,0.020842774
1148,0.027185822
1149,0.02106245
1150,0.02109199
1151,0.022575408
1152,0.020355942
1153,0.015212398
1154,0.027323771
1155,0.017570112
1156,0.020166468
1157,0.015088525
1158,0.025143659
1159,0.023171544
1160,0.025570244
1161,0.02303281
1162,0.022812238
1163,0.020835198
1164,0.02426589
1165,0.02486175
1166,0.020644756
1167,0.023922168
1168,0.024626302
1169,0.023059087
1170,0.024373423
1171,0.021687737
1172,0.023354404
1173,0.026386425
1174,0.02164632
1175,0.02287752
1176,0.025649637
1177,0.02708077
1178,0.025279118
1179,0.025537781
1180,0.027825348
1181,0.031456493
1182,0.025562575
1183,0.024750378
1184,0.026833344
1185,0.028028259
1186,0.026839018
1187,0.027708156
1188,0.024711996
1189,0.0267281
1190,0.028574813
1191,0.02419592
1192,0.029670328
1193,0.020254508
1194,0.028498892
1195,0.027017433
1196,0.029005349
1197,0.031231232
1198,0.021559851
1199,0.026983015
1200,0.027785767
1201,0.028236143
1202,0.027776768
1203,0.024318121
1204,0.027005658
1205,0.021011278
1206,0.022202373
1207,0.02591357
1208,0.022531122
1209,0.019950634
1210,0.02817251
1211,0.01936461
1212,0.026376024
1213,0.021899685
1214,0.024866898
1215,0.024380889
1216,0.02212067
1217,0.022088766
1218,0.01923454
1219,0.02435977
1220,0.020506132
1221,0.017824106
1222,0.01592039
1223,0.01972307
1224,0.017010614
1225,0.019618645
1226,0.020822465
1227,0.01453492
1228,0.021285094
1229,0.019573709
1230,0.017752651
1231,0.01421934
1232,0.019451967
1233,0.015710073
1234,0.017602839
1235,0.017292947
1236,0.015808824
1237,0.019875938
1238,0.01864501
1239,0.015659966
1240,0.016991582
1241,0.021476995
1242,0.020082708
1243,0.023711313
1244,0.025411865
1245,0.024020419
1246,0.023975508
1247,0.030359104
1248,0.025291342
1249,0.025479428
1250,0.025497738
1251,0.020492941
1252,0.020707626
1253,0.022510832
1254,0.020709958
1255,0.020249514
1256,0.023841325
1257,0.022905488
1258,0.020737281
1259,0.02418152
1260,0.017005047
1261,0.02050959
1262,0.020747276
1263,0.019056184
1264,0.020607432
1265,0.019305352
1266,0.019899268
1267,0.018308401
1268,0.018206364
1269,0.014394144
1270,0.014548287
1271,0.013573132
1272,0.015861375
1273,0.018315138
1274,0.0124134645
1275,0.012614941
1276,0.023264661
1277,0.011171851
1278,0.011577636
1279,0.013184585
1280,0.010508716
1281,0.010163795
1282,0.011763431
1283,0.008479986
1284,0.0077907816
1285,-0.0036985597
1286,0.0160699
1287,0.011957199
1288,0.013839934
1289,0.014423966
1290,0.0143749975
1291,0.015084168
1292,0.012927938
1293,0.015209632
1294,0.016910769
1295,0.018670276
1296,0.016138807
1297,0.012669672
1298,0.013088617
1299,0.0044813408
1300,0.008736565
1301,0.0088157905
1302,0.019656245
1303,0.013355618
1304,0.010901716
1305,0.010688293
1306,0.010992026
1307,0.0059449337
1308,0.008874638
1309,0.013807602
1310,0.012085741
1311,0.00864936
1312,0.014742382
1313,0.012677349
1314,0.016701948
1315,0.016999274
1316,0.014615744
1317,0.011791409
1318,0.014520615
1319,0.013267167
1320,0.012922944
1321,0.012935601
1322,0.012452511
1323,0.013953159
1324,0.014219448
1325,0.013361454
1326,0.015592035
1327,0.012664515
1328,0.010753176
1329,0.011323769
1330,0.010052396
1331,0.013875917
1332,0.01743513
1333,0.017054755
1334,0.01914544
1335,0.019405961
1336,0.022453088
1337,0.021933887
1338,0.02128472
1339,0.016223382
1340,0.016622763
1341,0.015931975
1342,0.014528766
1343,0.013703976
1344,0.016971365
1345,0.0141166225
1346,0.01387744
1347,0.014370661
1348,0.011644376
1349,0.015217461
1350,0.014296837
1351,0.01375173
1352,0.009317222
1353,0.012855484
1354,0.011469753
1355,0.013182931
1356,0.014972342
1357,0.010982692
1358,0.010372379
1359,0.016458936
1360,0.011537216
1361,0.010388824
1362,0.018490223
1363,0.010852439
1364,0.014891392
1365,0.0076151593
1366,0.0104916375
1367,0.006423602
1368,0.0044587636
1369,0.004418767
1370,0.010177376
1371,0.008889391
1372,0.0063604508
1373,0.01315384
1374,0.008026599
1375,-0.0077979425
1376,0.011176911
1377,0.011471984
1378,0.012905977
1379,0.011963118
1380,0.0152231045
1381,0.012292934
1382,0.013953982
1383,0.01720597
1384,0.009867017
1385,0.008958548
1386,0.021539629
1387,0.01556411
1388,0.020574078
1389,0.025661942
1390,0.9616529
1391,0.95293385
1392,0.94967973
1393,0.9481315
1394,0.94749373
1395,0.95199156
1396,0.9508689
1397,0.9551371
1398,0.9673525
1399,0.9637813
1400,0.96162176
1401,0.9667328
1402,0.9871284
1403,0.9925318
1404,0.9683901
1405,0.9544522
1406,0.95141727
1407,0.947963
1408,0.95744616
1409,0.9543393
1410,0.9469742
1411,0.022623118
1412,0.021789119
1413,0.015416026
1414,0.020952623
1415,0.024103653
1416,0.017991364
1417,0.021108102
1418,0.023599759
1419,0.018788828
1420,0.023054192
1421,0.019123722
1422,0.016950022
1423,0.02032383
1424,0.017468601
1425,0.021004276
1426,0.015059035
1427,0.021025717
1428,0.015330356
1429,0.91557974
1430,0.91554487
1431,0.91472155
1432,0.91351455
1433,0.91291416
1434,0.9017594
1435,0.013003572
1436,0.016654573
1437,0.02951533
1438,0.0082263015
1439,0.01572732
1440,0.014659356
1441,0.027248874
1442,0.016718622
1443,0.012124562
1444,0.007818708
1445,0.015622526
1446,0.010817375
1447,0.015449036
1448,0.021999503
1449,0.017305952
1450,0.016214814
1451,0.023391657
1452,0.014791969
1453,0.023947462
1454,0.018008709
1455,0.023393191
1456,0.021275466
1457,0.025201749
1458,0.019241782
1459,0.019101351
1460,0.01727746
1461,0.018000562
1462,0.01528956
1463,0.015248463
1464,0.016476054
1465,0.01098587
1466,0.014820978
1467,0.0121376505
1468,0.010360107
1469,0.014157584
1470,0.012047509
1471,0.0107326545
1472,0.0129756825
1473,0.017674163
1474,0.026311915
1475,0.010068234
1476,0.011485949
1477,0.008669516
1478,0.012563546
1479,0.0104750935
1480,0.01061056
1481,0.0148439985
1482,0.012250759
1483,0.017063344
1484,0.006781229
1485,0.012172646
1486,0.0105035
1487,0.021744132
1488,0.010384585
1489,0.013239697
1490,0.015903886
1491,0.012098811
1492,0.011409288
1493,0.009154491
1494,0.0103780385
1495,0.008933992
1496,0.00573733
1497,0.009819321
1498,0.0092081465
1499,0.012556398
1500,0.01182236
1501,0.009320374
1502,0.008215031
1503,0.0051256875
1504,0.0020148696
1505,0.008479712
1506,0.004086131
1507,0.014420956
1508,0.013071201
1509,0.0154256355
1510,0.018309142
1511,0.023597356
1512,0.020362249
1513,0.019144364
1514,0.017552402
1515,0.017092146
1516,0.017605457
1517,0.015901543
1518,0.018159976
1519,0.017163053
1520,0.01911626
1521,0.020757541
1522,0.02453021
1523,0.029159207
1524,0.030531853
1525,1.0098844
1526,1.0223081
1527,1.0208727
1528,1.017665
1529,1.0216659
1530,1.0209237
1531,1.0201687
1532,1.0275238
1533,1.029098
1534,1.0135889
1535,0.99204725
1536,0.9878868
1537,0.9892799
1538,0.98229575
1539,0.97814703
1540,0.9764479
1541,0.977808
1542,0.97460824
1543,0.9798928
1544,0.96089727
1545,0.9436895
1546,0.9487372
1547,0.9399368
1548,0.9439857
1549,0.93738
1550,0.9384803
1551,0.933903
1552,0.93826926
1553,0.93639886
1554,0.93641704
1555,0.93717134
1556,0.93897104
1557,0.9336488
1558,0.92831534
1559,0.9273378
1560,0.9342507
1561,0.9242559
1562,0.9161264
1563,0.9107998
1564,0.9054139
1565,0.9141084
1566,0.90937877
1567,0.021111678
1568,0.014560033
1569,0.015583301
1570,0.021426003
1571,0.015567988
1572,0.022440275
1573,0.01690732
1574,0.018499538
1575,0.018768627
1576,0.013509363
1577,0.017438535
1578,0.019508235
1579,0.014155794
1580,0.013924858
1581,0.0116742635
1582,0.012705411
1583,0.016962077
1584,0.017331805
1585,0.015391169
1586,0.013695851
1587,0.014375221
1588,0.016035737
1589,0.0127752265
1590,0.012646452
1591,0.008297986
1592,0.014423374
1593,0.014265588
1594,0.010151463
1595,0.014842611
1596,0.014331227
1597,0.0142474435
1598,0.016363516
1599,0.017151507
1600,0.017820131
1601,0.014101906
1602,0.016889337
1603,0.012475804
1604,0.018606286
1605,0.012040991
1606,-0.033253066
1607,0.100585476
1608,0.013520358
1609,0.014197161
1610,0.014621761
1611,0.015340317
1612,0.015627887
1613,0.015107565
1614,0.014560595
1615,0.013889255
1616,0.012894493
1617,0.015100744
1618,0.013175352
1619,-0.005193283
1620,0.03607276
1621,0.009475677
1622,0.014200371
1623,0.010809544
1624,0.017450243
1625,0.024924874
1626,0.01428082
1627,0.017868403
1628,0.016169144
1629,0.015396535
1630,0.013839984
1631,0.016438624
1632,0.012990047
1633,0.0108169075
1634,0.01341724
1635,0.012479304
1636,0.0143857
1637,0.011425079
1638,0.011102349
1639,0.014993198
1640,0.0151667595
1641,0.011851312
1642,0.01729111
1643,0.016613677
1644,0.013841035
1645,0.017880403
1646,0.016200885
1647,0.015776781
1648,0.016420515
1649,0.014435563
1650,0.012449598
1651,0.022060214
1652,0.0096463645
1653,0.013495658
1654,0.014513696
1655,0.013772387
1656,0.014223512
1657,0.011810301
1658,0.0121980095
1659,0.013084328
1660,0.011413917
