,0
198,0.8811889030124536
199,0.8801810582710256
200,0.875816273922729
201,0.8722458360902188
202,0.8707599498780916
203,0.8659557278150032
204,0.8662706504974784
205,0.859493387398047
206,0.8530495296812004
207,0.8550531874894699
208,0.8512989978267852
209,0.8501928517440546
210,0.8532949758427654
211,0.857023924588126
212,0.8543562719385267
213,0.854419911817297
214,0.8612012708059493
215,0.8607395616935186
216,0.8521027648877797
217,0.8672925748581034
218,0.8764453001098351
219,0.865348205046307
220,0.8539191893600369
221,0.8428641283596388
222,0.8358326129368174
223,0.8308619441755131
224,0.8283580758961361
225,0.8273135217475655
226,0.8223331764479765
227,0.822353399901005
228,0.8283897678389831
229,0.8283265375491349
230,0.8299849630946942
231,0.8322178371034906
232,0.8313394224614443
233,0.8277822962689022
234,0.8346700971786837
235,0.8380187938084952
236,0.8367870063239121
237,0.8308574898959853
238,0.8257703954835756
239,0.8285729052857744
240,0.8253918841209453
241,0.8209717540695507
242,0.8231968970874426
243,0.8184066010477055
244,0.8134096161981564
245,0.80871040249497
246,0.8083212418203652
247,0.03767630899147649
248,0.0380140838558824
249,0.038588722713969986
250,0.03841275947314218
251,0.036808034875165555
252,0.039837901728174696
253,0.039006116224978134
254,0.03952103029840614
255,0.03869083675215287
256,0.0389669684837836
257,0.03885045963492853
258,0.03293158611914919
259,0.034666068807636605
260,0.03470897804709615
261,0.03460878875685577
262,0.03372268152286646
263,0.03120801993540962
264,0.03295742862020257
265,0.03388746426608648
266,0.0330170494076749
267,0.03356896888024008
268,0.03433531135343501
269,0.033001878617990144
270,0.033998442064536546
271,0.03349796600061236
272,0.03312959036384719
273,0.03172330199888482
274,0.8675907043947727
275,0.8659715993857344
276,0.8719310670035894
277,0.8735073699702688
278,0.8777133874126387
279,0.8821086349370161
280,0.8871718707947137
281,0.8865739733656868
282,0.8781083847293832
283,0.8745609862737409
284,0.8567368539523532
285,0.8409911294175173
286,0.8391678443308151
287,0.840841834255414
288,0.031576857959668886
289,0.03238478170824001
290,0.0334850047511675
291,0.03501073948553558
292,0.03495993125971518
293,0.031012585221215073
294,0.030838061941441508
295,0.029004671528051983
296,0.03282564978434567
297,0.03251905967650437
298,0.03074835876758943
299,0.031692067643661684
300,0.03395359687743742
301,0.03563221707680406
302,0.037218970960823806
303,0.03544561092382871
304,0.03704144296231707
305,0.03651296445575815
306,0.03851476471426764
307,0.03832649940616646
308,0.03815162733582643
309,0.037109716315768634
310,0.03719711555193394
311,0.03719140050650534
312,0.03730297188890111
313,0.03679325447492217
314,0.038227180492385535
315,0.03749147559055459
316,0.03655031384559161
317,0.036288775319267205
318,0.03904639993544878
319,0.03800373373581589
320,0.038860136173213
321,0.03815960152015345
322,0.039434024651595664
323,0.03842535273253986
324,0.03962944656613639
325,0.03912078832351069
326,0.038284721336112854
327,0.038911966771381916
328,0.03734402037868723
329,0.03808862423983336
330,0.03968826097541836
331,0.03880528645670038
332,0.0377764342834478
333,0.038047010965322633
334,0.03912138830728329
335,0.03821730875938037
336,0.039627677013996415
337,0.034625493905041646
338,0.03684029640260738
339,0.03660928185071935
340,0.03713351567208173
341,0.036849572951710124
342,0.037132133309469656
343,0.03706260878985763
344,0.037068165439570255
345,0.03638806863374051
346,0.036827447150133405
347,0.03537987510174605
348,0.037229193084352165
349,0.0391470548130967
350,0.037964653192803885
351,0.03697903185031297
352,0.03615450375082975
353,0.03300999679842259
354,0.03209557993010698
355,0.0325703926881312
356,0.030508451656213128
357,0.03257757329392166
358,0.03285507618846738
359,0.03463539923713807
360,0.035269986873827014
361,0.03541825006384147
362,0.03193125157459742
363,0.03367033893854493
364,0.03505915257613577
365,0.03478468319954431
366,0.03507584172475438
367,0.034111554205260346
368,0.035223399333852254
369,0.034817295117509334
370,0.0341000201172159
371,0.034289267798747414
372,0.03483104834553403
373,0.03755258433778297
374,0.03637398101475989
375,0.03670833197177016
376,0.0375113550528867
377,0.03921165306594652
378,0.040056542214736646
379,0.039278092868989034
380,0.03897361630398399
381,0.041823507224694204
382,0.04082696617754197
383,0.0400994402544991
384,0.04247446081874291
385,0.044274786526413694
386,0.04331427330483849
387,0.041456747544223224
388,0.043706406699041855
389,0.0415169411162038
390,0.04310959244071901
391,0.041238089458137284
392,0.04288625288125007
393,0.04094652294396185
394,0.04399552367946836
395,0.04167055456151311
396,0.04106686688909138
397,0.03921531856680792
398,0.03843047419402276
399,0.03599368570037907
400,0.03437019360999555
401,0.036125643731389386
402,0.03590656645664099
403,0.03679332647297488
404,0.03641116240913702
405,0.03595966422053763
406,0.03701166456771544
407,0.03748310141704583
408,0.03703398396405612
409,0.037924267085102714
410,0.037951773541152097
411,0.04095404114062169
412,0.039526436552186434
413,0.04133442125270903
414,0.041104152280655754
415,0.04230185428712821
416,0.04031774795006185
417,0.04118476290042869
418,0.04185947585187232
419,0.041286980935798814
420,0.041535891003677564
421,0.041107593787575385
422,0.039452084963129255
423,0.039707041267479065
424,0.040516900963689775
425,0.03933598890310973
426,0.03766987716543423
427,0.04045842254532047
428,0.03923167812434078
429,0.03980734255469033
430,0.03930313539167894
431,0.040798915736205435
432,0.0414829580353238
433,0.04120778147785904
434,0.043074566188053054
435,0.043574522266040985
436,0.04313801567197293
437,0.040250754561991814
438,0.042875144381695
439,0.043743364099477225
440,0.04695821634929733
441,0.041460549041406405
442,0.04525609438556881
443,0.04333530153610053
444,0.04239519256266387
445,0.04297414010421709
446,0.04255526343332308
447,0.04428326789702315
448,0.04456738821259145
449,0.04389689274708
450,0.04504881999159498
451,0.043966183673009904
452,0.0434022021266804
453,0.04207646198317862
454,0.040825195025445266
455,0.041450450114546025
456,0.04165478538801248
457,0.03976946837905043
458,0.043598059229450856
459,0.044514386446098425
460,0.043254842912216665
461,0.043423982337604104
462,0.0445780439243928
463,0.04437694696334166
464,0.043540231993469417
465,0.0441954142731474
466,0.04424874563072617
467,0.04265346077743843
468,0.03962439070287929
469,0.04089143643385364
470,0.04043891747286246
471,0.04069970241956848
472,0.0412233506567688
473,0.04236500457914015
474,0.04232294011683242
475,0.03986443861044757
476,0.03851958218397242
477,0.03959710184094477
478,0.04023153908170138
479,0.03934724939855387
480,0.03868616007864005
481,0.03899262858977011
482,0.04045820175129215
483,0.0402293775401633
484,0.04143180421885038
485,0.041161805121353964
486,0.041359415776697134
487,0.041015796270367756
488,0.03991538123263303
489,0.039548163964538155
490,0.03886670239562033
491,0.0393388624253913
492,0.0390739671898538
493,0.041081314498335554
494,0.04051519540981887
495,0.03980420663950555
496,0.04013436091002108
497,0.04069563692952535
498,0.041183119744870135
499,0.04188124486309894
500,0.03972247764998049
501,0.039652351546639125
502,0.04050984835443747
503,0.03929509880903957
504,0.04029587654160471
505,0.039885862031021166
506,0.03926616199167631
507,0.0392852974741304
508,0.03898076971051011
509,0.038987062340317125
510,0.03980920170440702
511,0.040730285592403756
512,0.03895323445523963
513,0.04034397444072969
514,0.0385822060902212
515,0.040220857770592394
516,0.04209937496346499
517,0.04179973026777529
518,0.03840387171352409
519,0.03573805741420395
520,0.03321788877569302
521,0.03381725496499532
522,0.032916258533705195
523,0.8833230660910253
524,0.8711623197954339
525,0.8561884143856692
526,0.8501515344615383
527,0.847130457770787
528,0.8437900041180326
529,0.845717580784023
530,0.8471634296790156
531,0.8495145212904514
532,0.8521420854243008
533,0.8448533481584044
534,0.8394210214832846
535,0.834363673466342
536,0.8295266330908708
537,0.8287691495780729
538,0.8255820357780276
539,0.8244589941522605
540,0.8303251778931087
541,0.8357844862384715
542,0.8423238805713965
543,0.8361016104614029
544,0.8254707299884484
545,0.8315721713664244
546,0.8316111847112538
547,0.038982952051485636
548,0.04074191247793836
549,0.040681018124911386
550,0.03981944462737283
551,0.04094563816789186
552,0.04084087620132591
553,0.040314685632886496
554,0.04102751915330598
555,0.04176381923903934
556,0.042603489328986215
557,0.04297599285410687
558,0.04333261520875602
559,0.04355402202049882
560,0.04405309332241676
561,0.044132515174341594
562,0.043427254249110675
563,0.04158755040647669
564,0.04326744097148451
565,0.042911740191910075
566,0.042719754984418795
567,0.041426850752823804
568,0.040481378724438466
569,0.04155678003870436
570,0.04154911624598237
571,0.041454106015667055
572,0.04278027174765821
573,0.04331824279747801
574,0.04266697401195409
575,0.041856879122104514
576,0.04237870340863613
577,0.0426787976921661
578,0.042083044205153214
579,0.04217289137511071
580,0.041541820443307564
581,0.042356264015540934
582,0.04253447199565662
583,0.043070849488576396
584,0.04327497036784145
585,0.04493899736190175
586,0.043535360125235914
587,0.04336475353952987
588,0.04234244198937698
589,0.043089804175920336
590,0.0409393375383012
591,0.04295665417714846
592,0.04298560219420881
593,0.042826481697845406
594,0.040874462492937635
595,0.04283890696178675
596,0.04240723543694748
597,0.0441606648129952
598,0.04552903100361587
599,0.04425878215927421
600,0.04305654107556746
601,0.042800778393027275
602,0.03972911747039725
603,0.03994611640135737
604,0.04117452477733306
605,0.03923208451334942
606,0.040348449519694914
607,0.040294319783709405
608,0.03998148344480616
609,0.04089330518331069
610,0.041048736179461795
611,0.03914817318284883
612,0.03878857970855777
613,0.039337240069270196
614,0.03989261704832227
615,0.039962938346384314
616,0.04127933314264409
617,0.040157089895283854
618,0.04044979077877868
619,0.04181925293975729
620,0.041936676963860164
621,0.04252834416139248
622,0.04327705831137009
623,0.042152111137141346
624,0.044322990022682654
625,0.04384453576314794
626,0.04417149332012307
627,0.04372068471287298
628,0.04392501518646926
629,0.04648924503328313
630,0.046307611545815086
631,0.04512612350081335
632,0.04670690314641474
633,0.046587131985793465
634,0.047561269638876844
635,0.04384501895007947
636,0.04318206568057878
637,0.04216518598351382
638,0.04438434516324698
639,0.044048936634840205
640,0.04311291555084085
641,0.043317786809810827
642,0.044982440986908095
643,0.043684520890974174
644,0.04319895802370171
645,0.041266986276582374
646,0.8416802115803255
647,0.8376498053883036
648,0.8356178859444096
649,0.8331908667865405
650,0.8330519137447201
651,0.8371739654580607
652,0.832331754022448
653,0.8285451556363026
654,0.8291919989415198
655,0.8282456437370213
656,0.8278608349447137
657,0.8334304251073504
658,0.8347722896147461
659,0.8350989367801163
660,0.8397180758490334
661,0.04118650845321777
662,0.03917876915533792
663,0.038890423354053794
664,0.04094465259454807
665,0.040637785694193004
666,0.040999409513570534
667,0.04261154191119285
668,0.04370386596775949
669,0.8255236693566291
670,0.8176573605119647
671,0.8107815912767697
672,0.818683483159041
673,0.8205417880985824
674,0.8177396878853056
675,0.8125064214263236
676,0.811249495421647
677,0.8093255026587249
678,0.8089834959087763
679,0.04322142621601799
680,0.04323520184343686
681,0.04285418014870203
682,0.04275123253306442
683,0.042782126097504716
684,0.0428667142097008
685,0.04290035969971142
686,0.042842287670350754
687,0.04423307405458589
688,0.04347703690266912
689,0.04412706252181621
690,0.04301895809205186
691,0.04442934554614862
692,0.04352570118647543
693,0.044151636257185135
694,0.04526008307768905
695,0.04488115412635304
696,0.04465726418177003
697,0.04523760528563241
698,0.04595697942915157
699,0.04637547531034457
700,0.04559236049078122
701,0.045537977961632864
702,0.04719445555987715
703,0.04541339413117697
704,0.04560348818981702
705,0.047710625599335796
706,0.04578368651610101
707,0.0464115575344503
708,0.045195265630767645
709,0.04654949300379242
710,0.045967823935846704
711,0.04792552378711344
712,0.04679628952883489
713,0.047846389127421105
714,0.047246227759625524
715,0.04552011124486323
716,0.046946773458786326
717,0.045683954813484536
718,0.04607992970378926
719,0.044667518304432934
720,0.045449383557792544
721,0.04447161000304721
722,0.04508891650712858
723,0.04503546035292511
724,0.04504122499701224
725,0.046449210916061884
726,0.045947891674942606
727,0.04442600643645952
728,0.04338228266543012
729,0.04420651317296212
730,0.04521667625168743
731,0.04373490992813212
732,0.04295497902245537
733,0.04327141046412403
734,0.04322110622467261
735,0.042275784592219603
736,0.04077801070161136
737,0.04150925812400108
738,0.041706083200591326
739,0.8497011914416958
740,0.8412155329482097
741,0.829967145976583
742,0.8301238137392841
743,0.8317119947847043
744,0.8325506793013073
745,0.8306867425140873
746,0.830786631012463
747,0.8273114738029549
748,0.8240001521622846
749,0.8178000510526993
750,0.8140149374263964
751,0.04382624505784567
752,0.044584387752815084
753,0.04346610759826745
754,0.8177280657996412
755,0.8197405297697357
756,0.8186580886458713
757,0.8224736654482548
758,0.8230921959192323
759,0.8273029748328214
760,0.8335699925325539
761,0.8345417934488377
762,0.8379459381789777
763,0.042945728072660255
764,0.04400165791355941
765,0.0439027325891333
766,0.043259236393388814
767,0.04492325858757894
768,0.8255738439995857
769,0.8227564865989608
770,0.8295733774266048
771,0.832680672585457
772,0.8308584626696752
773,0.8280724900202059
774,0.8175007951464942
775,0.8183590887327425
776,0.8228085555906821
777,0.8257902093476819
778,0.823317265031923
779,0.8240725470042647
780,0.8228313389744736
781,0.8191927045864347
782,0.8170719043464463
783,0.8165572558658349
784,0.8199251519763696
785,0.8163351050742141
786,0.8103273571621673
787,0.04515642348130795
788,0.044421952146113476
789,0.04526601091736233
790,0.04567932293876007
791,0.04356194820612404
792,0.04476851397286369
793,0.04571677952569424
794,0.04432116447205722
795,0.044416003507002755
796,0.04476241813773408
797,0.04330840306360738
798,0.04551258344846302
799,0.04468653859000268
800,0.0454201331489108
801,0.04469590153676868
802,0.04503169245483319
803,0.04411078296211969
804,0.04546313518586051
805,0.04447911700000998
806,0.043927867909313384
807,0.04437094072578876
808,0.044697645489601034
809,0.045050947934041796
810,0.04556968430409044
811,0.04508266227628301
812,0.0462590976579411
813,0.04576447423572403
814,0.04507417290588992
815,0.044825603628794015
816,0.04638541264157553
817,0.045258270326717434
818,0.045059250109497836
819,0.0462886424588606
820,0.04496925094365128
821,0.04549684627409693
822,0.045625506794293044
823,0.04552749504515801
824,0.04583951540613052
825,0.046139446494074345
826,0.045677484588480824
827,0.04599475600743112
828,0.046698788165895753
829,0.0464126503048948
830,0.04580215961647015
831,0.04579498381054987
832,0.04590858873794556
833,0.04669587784460946
834,0.04632309912693178
835,0.04461217740120514
836,0.044839590450500844
837,0.04587282330527176
838,0.044891163455636714
839,0.04546299438966854
840,0.044534286707867986
841,0.04689347570029882
842,0.04651537232663391
843,0.04690368182425991
844,0.04510577365120352
845,0.045972668604815844
846,0.04445835276160787
847,0.04496631182314391
848,0.043529955471412335
849,0.043288070813521554
850,0.04253902387254474
851,0.04251683247274221
852,0.03851039203253293
853,0.8733695944965995
854,0.869155436474403
855,0.8769577982486054
856,0.8895001790223581
857,0.8814117193860728
858,0.8766504017625738
859,0.8758028598855304
860,0.8593458841874779
861,0.8392275419162103
862,0.8270367420334602
863,0.8292349033811092
864,0.8303732021942242
865,0.8277556729889661
866,0.8255497806504126
867,0.8158241428939016
868,0.8132983616071926
869,0.8135137541815989
870,0.809542226397128
871,0.8078964469095383
872,0.8073417611117922
873,0.8106820099700855
874,0.8109009864475601
875,0.8058316579546463
876,0.8040550660050628
877,0.04613739534955042
878,0.04491686516049812
879,0.04603583489639506
880,0.046614656041366845
881,0.047074493204427
882,0.046609318585725805
883,0.04726208253081104
884,0.04732300248314564
885,0.04795569417111317
886,0.04702506734121867
887,0.04845625183283043
888,0.047530063282896426
889,0.04759703107165882
890,0.04754642284042929
891,0.04757588524357735
892,0.04973842275472281
893,0.047636486004544926
894,0.04712502303777691
895,0.049844877475505846
896,0.04909171144593555
897,0.047471780059247806
898,0.04947440589542839
899,0.04634645849514496
900,0.04929891704177013
901,0.04888903292765982
902,0.047939380212347026
903,0.047705854528376085
904,0.0477844708020889
905,0.04819797561827224
906,0.048105991706105924
907,0.048499991449831255
908,0.04777575183790549
909,0.04885795296826084
910,0.048778445518651126
911,0.04891861612754077
912,0.050389841936179056
913,0.04876554346760516
914,0.049297193088396855
915,0.048775909587238944
916,0.048902948551292305
917,0.04783355747447113
918,0.048415856925367255
919,0.047933855561768934
920,0.04831349649384843
921,0.04776261059332885
922,0.04710805469670945
923,0.04743993532053335
924,0.04871117533806734
925,0.04914634116839822
926,0.05173230642734744
927,0.046259859237343125
928,0.0485158542208004
929,0.04469351920120228
930,0.04565560038036987
931,0.04427418334272764
932,0.04357575743263417
933,0.8571202291834334
934,0.8585758058153256
935,0.850801603279517
936,0.8425412186931828
937,0.8401221353206793
938,0.8468462030588536
939,0.8451299742766637
940,0.8420195048036653
941,0.83772342899705
942,0.8352178711633693
943,0.8365273781459197
944,0.8358068600333408
945,0.8419489019132192
946,0.845130025475279
947,0.8446122026805214
948,0.8411618256008001
949,0.8342129447430113
950,0.8326824133383759
951,0.8333876742636068
952,0.8355299779220051
953,0.8367185025766919
954,0.8308473525701634
955,0.8283168098122351
956,0.8256887848908483
957,0.8269219035394281
958,0.8209773859172296
959,0.816282268103264
960,0.8101963911043276
961,0.7994322918344622
962,0.8061696200139893
963,0.8094953284655482
964,0.8086049333475307
965,0.8080288465286053
966,0.8055971170981321
967,0.04906055468861367
968,0.049233142820726015
969,0.05027169233170052
970,0.04940441898832228
971,0.04835222664633723
972,0.049433147811311036
973,0.048417530480103624
974,0.04966880463764225
975,0.04855356040098397
976,0.04957425759479939
977,0.04827055045538416
978,0.047739476019035804
979,0.04735585359464134
980,0.04892786387742243
981,0.0494778674018071
982,0.04839725182856815
983,0.04811010759478595
984,0.04918781924656553
985,0.049160925573942554
986,0.049411301202183164
987,0.049704278078213385
988,0.049387862636112
989,0.04924867920052287
990,0.04884827403004127
991,0.04831922113901739
992,0.04903934726219821
993,0.04893731562178677
994,0.04817856014339094
995,0.0481674332443335
996,0.050272872299786636
997,0.049501758755631994
998,0.049338159180411546
999,0.049979875424297326
1000,0.050395629779638726
1001,0.04993263670193471
1002,0.04942782475528054
1003,0.04878381097353489
1004,0.049287639746780354
1005,0.04895730148124122
1006,0.049861443427456485
1007,0.049695482316107084
1008,0.0496515843033903
1009,0.04913433189320589
1010,0.048883395480132485
1011,0.04953100836453537
1012,0.050502201297262836
1013,0.04961158938510886
1014,0.049724727925118645
1015,0.050382563733028254
1016,0.05008198386263166
1017,0.049437030906287295
1018,0.049014279140200664
1019,0.05123928376183567
1020,0.049430815074403174
1021,0.050248305764222984
1022,0.050131208931270765
1023,0.05153888205878029
1024,0.0502093364182035
1025,0.05029722764106233
1026,0.04881183181567198
1027,0.04860389023974302
1028,0.04904782383293749
1029,0.04829668414856185
1030,0.04904230398222958
1031,0.049174757999825236
1032,0.04794081777346618
1033,0.04859822079308114
1034,0.04929841545533623
1035,0.04894729695182772
1036,0.04920662753786896
1037,0.04917950507143404
1038,0.05007374968533651
1039,0.05009099641887446
1040,0.049571492869575254
1041,0.04866546057448712
1042,0.048591976961954296
1043,0.04894444902885379
1044,0.04819082701161631
1045,0.046692020348940835
1046,0.04709893974323613
1047,0.04769314687207244
1048,0.048144764257447986
1049,0.04884357175722083
1050,0.047354699225862856
1051,0.04756605750938218
1052,0.0489276630828532
1053,0.04758381702905111
1054,0.048610399663686535
1055,0.04920793150260141
1056,0.04952303338022999
1057,0.04930132817655761
1058,0.04854501503210544
1059,0.04835781929507622
1060,0.04925464863907105
1061,0.050468698203400914
1062,0.04947201716003508
1063,0.0505352524033494
1064,0.05130039730893422
1065,0.05003467394219469
1066,0.050308332940703956
1067,0.05024807697041103
1068,0.05112740518774833
1069,0.05081232810944902
1070,0.05052014321199863
1071,0.050611364744784566
1072,0.04821723669732939
1073,0.05206907091908029
1074,0.05305529304532218
1075,0.0503255620747179
1076,0.05033430583823058
1077,0.050649746906685264
1078,0.05125500973650467
1079,0.05077485152305577
1080,0.0518194264710639
1081,0.04991670913271812
1082,0.05079989084583223
1083,0.05111782384688911
1084,0.05163185874409566
1085,0.051318561617655065
1086,0.051309036275281286
1087,0.05089023960222362
1088,0.050409378207793246
1089,0.0519167270394338
1090,0.052909568186655
1091,0.05102191284093654
1092,0.05084948550447525
1093,0.05027679939357288
1094,0.05121610438875426
1095,0.05062096048525433
1096,0.046550419378737315
1097,0.04729016897117394
1098,0.048470457848608844
1099,0.046872599464925835
1100,0.04658895753641889
1101,0.04311235716594315
1102,0.0434213680083123
1103,0.04339964539583077
1104,0.04341485778439042
1105,0.042549701983740265
1106,0.04359306256459265
1107,0.043201810746545825
1108,0.04343852914416536
1109,0.04348628465255078
1110,0.04390396935568322
1111,0.04363222150548428
1112,0.043380381916838524
1113,0.043117453028118424
1114,0.04371157135935638
1115,0.04344334021404324
1116,0.04389150889269389
1117,0.04309388726548746
1118,0.04308023643469329
1119,0.043355128199860656
1120,0.039476113113254295
1121,0.039321507694774285
1122,0.03900690500364451
1123,0.038629870401073185
1124,0.037707389750853845
1125,0.03784736676497953
1126,0.040710972514752974
1127,0.040621448536054316
1128,0.04158361771284189
1129,0.0407594944024106
1130,0.8146960326052237
1131,0.808496033892869
1132,0.8104165963485686
1133,0.8122439773244917
1134,0.8154928366545428
1135,0.04443863489490518
1136,0.042377602638408
1137,0.043883792301399896
1138,0.043276744719851615
1139,0.04291779922803496
1140,0.041725060287329446
1141,0.04844656489482723
1142,0.04431635980200625
1143,0.04658345848514843
1144,0.04389884949415704
1145,0.04438641710720835
1146,0.04448883033729917
1147,0.04391518025246882
1148,0.041067897261223514
1149,0.043204127483886426
1150,0.04304276224823513
1151,0.04317291872797092
1152,0.043533801767383876
1153,0.04475155123164477
1154,0.04249017879362828
1155,0.045409096647408435
1156,0.04352275406618443
1157,0.044142332508818036
1158,0.042497189804005686
1159,0.040843640926550046
1160,0.040748113910211936
1161,0.04025459125822299
1162,0.042251068460701986
1163,0.04126953980751855
1164,0.042487494066240486
1165,0.042538705481156076
1166,0.0409211396304891
1167,0.041577793870355866
1168,0.042051584256031574
1169,0.04079120874465181
1170,0.041781525960136276
1171,0.0416091946210786
1172,0.04177486054041188
1173,0.041191993104877686
1174,0.04083474036727813
1175,0.04169651705932101
1176,0.04084013382140461
1177,0.03864929067582466
1178,0.039865080193095065
1179,0.03940478544241101
1180,0.036661550837031445
1181,0.037245413445649786
1182,0.03746218038288449
1183,0.03706415594801257
1184,0.03793420281637695
1185,0.03696851693470358
1186,0.03695962917508548
1187,0.038757194957402305
1188,0.04079995410812121
1189,0.039591126002569685
1190,0.038320675563680434
1191,0.03853789208875541
1192,0.03843192215486063
1193,0.038267504201774355
1194,0.03778588842774723
1195,0.03770054193606258
1196,0.03912098351823137
1197,0.03908964676577771
1198,0.03847009872232192
1199,0.03851609267835099
1200,0.03842192402527404
1201,0.0395180159799326
1202,0.04045081315112719
1203,0.040051911939968904
1204,0.041330274164872824
1205,0.04150261190375741
1206,0.041400243472454946
1207,0.04069467055566228
1208,0.04259213283613846
1209,0.04267990486222113
1210,0.041468667221838854
1211,0.04227361665085462
1212,0.041810227583860674
1213,0.04187405465756811
1214,0.04202343941724815
1215,0.04168833648057621
1216,0.042528499357194986
1217,0.04281680515956093
1218,0.04368864717937293
1219,0.04224387505525771
1220,0.043509572022711246
1221,0.0447090979798524
1222,0.046336412366856566
1223,0.04481943099574152
1224,0.045407955878262136
1225,0.044982191393658694
1226,0.0442404178559625
1227,0.04541145978349411
1228,0.04505011275663034
1229,0.04559330126533666
1230,0.045551001609390074
1231,0.04593838313211446
1232,0.04545705215038472
1233,0.046391154886268486
1234,0.04522313207708059
1235,0.04522847113267836
1236,0.04505817493857734
1237,0.04398553994949231
1238,0.04375147428012603
1239,0.043750192714787764
1240,0.04203319435341224
1241,0.04042943932921213
1242,0.039331224231976936
1243,0.039462638277700086
1244,0.03788125064854246
1245,0.03608376166414853
1246,0.03745199505836086
1247,0.03828311817947247
1248,0.03925194477620081
1249,0.03918752891841786
1250,0.0393529900432901
1251,0.04065425564874002
